"***SISTEMA DE CUSTOS REFERENCIAIS DE OBRAS - SICRO***CGCIT***DNIT***Santa Catarina - Janeiro/2020"
"Custo Unitário"
"(R$)***Unidade***Descrição do Serviço***Código"
"43.923,65***un***Aparelho de apoio metálico elastomérico unidirecional com capacidade de 7.500 kN - fornecimento e instalação***0308319"
"7.669,68***un***Aparelho de apoio metálico elastomérico unidirecional com capacidade de 700 kN - fornecimento e instalação***0308314"
"3.946,65***un***Aparelho de apoio metálico esférico fixo com capacidade de 1.000 kN - fornecimento e instalação***0308250"
"5.765,86***un***Aparelho de apoio metálico esférico fixo com capacidade de 1.500 kN - fornecimento e instalação***0308251"
"140.100,86***un***Aparelho de apoio metálico esférico fixo com capacidade de 10.000 kN - fornecimento e instalação***0308268"
"7.495,41***un***Aparelho de apoio metálico esférico fixo com capacidade de 2.000 kN - fornecimento e instalação***0308252"
"9.369,94***un***Aparelho de apoio metálico esférico fixo com capacidade de 2.500 kN - fornecimento e instalação***0308253"
"10.051,90***un***Aparelho de apoio metálico esférico fixo com capacidade de 3.000 kN - fornecimento e instalação***0308254"
"12.537,62***un***Aparelho de apoio metálico esférico fixo com capacidade de 3.500 kN - fornecimento e instalação***0308255"
"14.839,64***un***Aparelho de apoio metálico esférico fixo com capacidade de 4.000 kN - fornecimento e instalação***0308256"
"63.120,95***un***Aparelho de apoio metálico esférico fixo com capacidade de 4.500 kN - fornecimento e instalação***0308257"
"70.116,32***un***Aparelho de apoio metálico esférico fixo com capacidade de 5.000 kN - fornecimento e instalação***0308258"
"77.045,41***un***Aparelho de apoio metálico esférico fixo com capacidade de 5.500 kN - fornecimento e instalação***0308259"
"84.081,89***un***Aparelho de apoio metálico esférico fixo com capacidade de 6.000 kN - fornecimento e instalação***0308260"
"91.116,05***un***Aparelho de apoio metálico esférico fixo com capacidade de 6.500 kN - fornecimento e instalação***0308261"
"98.151,76***un***Aparelho de apoio metálico esférico fixo com capacidade de 7.000 kN - fornecimento e instalação***0308262"
"94.378,78***un***Aparelho de apoio metálico esférico fixo com capacidade de 7.500 kN - fornecimento e instalação***0308263"
"112.749,62***un***Aparelho de apoio metálico esférico fixo com capacidade de 8.000 kN - fornecimento e instalação***0308264"
"119.791,92***un***Aparelho de apoio metálico esférico fixo com capacidade de 8.500 kN - fornecimento e instalação***0308265"
"126.827,43***un***Aparelho de apoio metálico esférico fixo com capacidade de 9.000 kN - fornecimento e instalação***0308266"
"134.364,61***un***Aparelho de apoio metálico esférico fixo com capacidade de 9.500 kN - fornecimento e instalação***0308267"
"8.710,05***un***Aparelho de apoio metálico esférico multidirecional com capacidade de 1.000 kN - fornecimento e instalação***0308288"
"11.326,56***un***Aparelho de apoio metálico esférico multidirecional com capacidade de 1.500 kN - fornecimento e instalação***0308289"
"75.170,31***un***Aparelho de apoio metálico esférico multidirecional com capacidade de 10.000 kN - fornecimento e instalação***0308306"
"15.050,07***un***Aparelho de apoio metálico esférico multidirecional com capacidade de 2.000 kN - fornecimento e instalação***0308290"
"18.777,47***un***Aparelho de apoio metálico esférico multidirecional com capacidade de 2.500 kN - fornecimento e instalação***0308291"
"22.499,96***un***Aparelho de apoio metálico esférico multidirecional com capacidade de 3.000 kN - fornecimento e instalação***0308292"
"26.222,26***un***Aparelho de apoio metálico esférico multidirecional com capacidade de 3.500 kN - fornecimento e instalação***0308293"
"29.944,10***un***Aparelho de apoio metálico esférico multidirecional com capacidade de 4.000 kN - fornecimento e instalação***0308294"
"33.668,29***un***Aparelho de apoio metálico esférico multidirecional com capacidade de 4.500 kN - fornecimento e instalação***0308295"
"37.295,96***un***Aparelho de apoio metálico esférico multidirecional com capacidade de 5.000 kN - fornecimento e instalação***0308296"
"40.927,33***un***Aparelho de apoio metálico esférico multidirecional com capacidade de 5.500 kN - fornecimento e instalação***0308297"
"44.949,58***un***Aparelho de apoio metálico esférico multidirecional com capacidade de 6.000 kN - fornecimento e instalação***0308298"
"48.771,65***un***Aparelho de apoio metálico esférico multidirecional com capacidade de 6.500 kN - fornecimento e instalação***0308299"
"52.492,72***un***Aparelho de apoio metálico esférico multidirecional com capacidade de 7.000 kN - fornecimento e instalação***0308300"
"56.320,67***un***Aparelho de apoio metálico esférico multidirecional com capacidade de 7.500 kN - fornecimento e instalação***0308301"
"60.157,80***un***Aparelho de apoio metálico esférico multidirecional com capacidade de 8.000 kN - fornecimento e instalação***0308302"
"63.988,31***un***Aparelho de apoio metálico esférico multidirecional com capacidade de 8.500 kN - fornecimento e instalação***0308303"
"67.814,90***un***Aparelho de apoio metálico esférico multidirecional com capacidade de 9.000 kN - fornecimento e instalação***0308304"
"71.642,31***un***Aparelho de apoio metálico esférico multidirecional com capacidade de 9.500 kN - fornecimento e instalação***0308305"
"4.623,64***un***Aparelho de apoio metálico esférico unidirecional com capacidade de 1.000 kN - fornecimento e instalação***0308269"
"8.704,87***un***Aparelho de apoio metálico esférico unidirecional com capacidade de 1.500 kN - fornecimento e instalação***0308270"
"84.250,88***un***Aparelho de apoio metálico esférico unidirecional com capacidade de 10.000 kN - fornecimento e instalação***0308287"
"8.932,62***un***Aparelho de apoio metálico esférico unidirecional com capacidade de 2.000 kN - fornecimento e instalação***0308271"
"11.237,07***un***Aparelho de apoio metálico esférico unidirecional com capacidade de 2.500 kN - fornecimento e instalação***0308272"
"13.393,27***un***Aparelho de apoio metálico esférico unidirecional com capacidade de 3.000 kN - fornecimento e instalação***0308273"
"15.693,66***un***Aparelho de apoio metálico esférico unidirecional com capacidade de 3.500 kN - fornecimento e instalação***0308274"
"22.674,26***un***Aparelho de apoio metálico esférico unidirecional com capacidade de 4.000 kN - fornecimento e instalação***0308275"
"38.505,14***un***Aparelho de apoio metálico esférico unidirecional com capacidade de 4.500 kN - fornecimento e instalação***0308276"
"42.729,04***un***Aparelho de apoio metálico esférico unidirecional com capacidade de 5.000 kN - fornecimento e instalação***0308277"
"46.956,00***un***Aparelho de apoio metálico esférico unidirecional com capacidade de 5.500 kN - fornecimento e instalação***0308278"
"51.286,21***un***Aparelho de apoio metálico esférico unidirecional com capacidade de 6.000 kN - fornecimento e instalação***0308279"
1
"***SISTEMA DE CUSTOS REFERENCIAIS DE OBRAS - SICRO***CGCIT***DNIT***Santa Catarina - Janeiro/2020"
"Custo Unitário"
"(R$)***Unidade***Descrição do Serviço***Código"
"55.616,92***un***Aparelho de apoio metálico esférico unidirecional com capacidade de 6.500 kN - fornecimento e instalação***0308280"
"59.949,87***un***Aparelho de apoio metálico esférico unidirecional com capacidade de 7.000 kN - fornecimento e instalação***0308281"
"64.278,51***un***Aparelho de apoio metálico esférico unidirecional com capacidade de 7.500 kN - fornecimento e instalação***0308282"
"68.627,22***un***Aparelho de apoio metálico esférico unidirecional com capacidade de 8.000 kN - fornecimento e instalação***0308283"
"72.953,49***un***Aparelho de apoio metálico esférico unidirecional com capacidade de 8.500 kN - fornecimento e instalação***0308284"
"77.288,07***un***Aparelho de apoio metálico esférico unidirecional com capacidade de 9.000 kN - fornecimento e instalação***0308285"
"81.520,96***un***Aparelho de apoio metálico esférico unidirecional com capacidade de 9.500 kN - fornecimento e instalação***0308286"
"24,91***un***Apoio de neoprene fretado 100 x 100 x 28 mm com capacidade de 100 kN para estruturas pré-moldadas - fornecimento e"
instalação***0307814
"84,64***un***Apoio de neoprene fretado 150 x 200 x 35 mm com capacidade de 300 KN para estruturas pré-moldadas - fornecimento e"
instalação***0307817
"788,44***un***Apoio de neoprene fretado 300 x 400 x 85 mm com capacidade de 1.800 KN para estruturas pré-moldadas - fornecimento e"
instalação***0307815
"1.203,94***un***Apoio de neoprene fretado 350 x 450 x 99 mm com capacidade de 2.360 kN para estruturas pré-moldadas - fornecimento e"
instalação***0307816
"339,45***m***Junta de dilatação em perfil extrudado de borracha vulcanizada de 20 x 40 mm - fornecimento e instalação***0307733"
"431,36***m***Junta de dilatação em perfil extrudado de borracha vulcanizada de 25 x 50 mm - fornecimento e instalação***0307734"
"736,81***m***Junta de dilatação em perfil extrudado de borracha vulcanizada de 35 x 60 mm - fornecimento e instalação***0307735"
"1.015,08***m***Junta de dilatação em perfil extrudado de borracha vulcanizada de 40 x 70 mm - fornecimento e instalação***0307736"
"1.223,57***m***Junta de dilatação em perfil extrudado de borracha vulcanizada de 50 x 80 mm - fornecimento e instalação***0307737"
"29,59***m***Lábios poliméricos 20 x 30 mm em junta de pavimento de concreto - confecção e assentamento***0307084"
"8,42***kg***Armação em aço CA-25 - fornecimento, preparo e colocação***0407818"
"8,58***kg***Armação em aço CA-50 - fornecimento, preparo e colocação***0407819"
"8,90***kg***Armação em aço CA-60 - fornecimento, preparo e colocação***0407820"
"10,53***kg***Chumbador tipo espera em aço CA-25 para fixação de estrutura metálica em concreto - fornecimento e instalação***0407740"
"15,96***un***Luva de emenda com rosca cônica para aço CA-50 - D = 12,5 mm - fornecimento e instalação***0408037"
"21,11***un***Luva de emenda com rosca cônica para aço CA-50 - D = 16 mm - fornecimento e instalação***0408038"
"28,67***un***Luva de emenda com rosca cônica para aço CA-50 - D = 20 mm - fornecimento e instalação***0408039"
"48,43***un***Luva de emenda com rosca cônica para aço CA-50 - D = 25 mm - fornecimento e instalação***0408041"
"66,95***un***Luva de emenda com rosca cônica para aço CA-50 - D = 32 mm - fornecimento e instalação***0408042"
"15,98***un***Luva de emenda prensada para aço CA-50 - D = 12,5 mm - fornecimento e instalação***0408031"
"20,57***un***Luva de emenda prensada para aço CA-50 - D = 16 mm - fornecimento e instalação***0408032"
"37,45***un***Luva de emenda prensada para aço CA-50 - D = 20 mm - fornecimento e instalação***0408033"
"54,47***un***Luva de emenda prensada para aço CA-50 - D = 25 mm - fornecimento e instalação***0408035"
"94,10***un***Luva de emenda prensada para aço CA-50 - D = 32 mm - fornecimento e instalação***0408036"
"7,11***kg***Tela de aço eletrosoldada - fornecimento, preparo e colocação***0408067"
"7,88***kg***Treliça nervurada três barras longitudinais interligadas por duas diagonais sinusoidal - fornecimento e instalação***0407743"
"27.033,46***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 10,08 m e altura = 6,12 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"5 m - areia e brita comerciais***0607137"
"26.675,08***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 10,08 m e altura = 6,12 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"5 m - areia extraída e brita produzida***0606785"
"27.488,12***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 10,31 m e altura = 6,17 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"4,9 m - areia e brita comerciais***0607139"
"27.118,69***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 10,31 m e altura = 6,17 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"4,9 m - areia extraída e brita produzida***0606787"
"24.694,84***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 10,36 m e altura = 5,38 m - aterro rodoviário mínimo = 1,2 m e máximo ="
"3,6 m - areia e brita comerciais***0607140"
"24.362,28***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 10,36 m e altura = 5,38 m - aterro rodoviário mínimo = 1,2 m e máximo ="
"3,6 m - areia extraída e brita produzida***0606788"
"28.220,18***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 10,54 m e altura = 6,05 m - aterro rodoviário mínimo = 1,2 m e máximo ="
"4,2 m - areia e brita comerciais***0607141"
"27.847,79***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 10,54 m e altura = 6,05 m - aterro rodoviário mínimo = 1,2 m e máximo ="
"4,2 m - areia extraída e brita produzida***0606789"
"31.752,44***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 10,57 m e altura = 5,41 m - aterro rodoviário mínimo = 1,2 m e máximo ="
"4,1 m - areia e brita comerciais***0607144"
"31.411,76***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 10,57 m e altura = 5,41 m - aterro rodoviário mínimo = 1,2 m e máximo ="
"4,1 m - areia extraída e brita produzida***0606792"
"29.973,54***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 10,74 m e altura = 6,48 m - aterro rodoviário mínimo = 1,2 m e máximo ="
"4,7 m - areia e brita comerciais***0607142"
"29.572,40***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 10,74 m e altura = 6,48 m - aterro rodoviário mínimo = 1,2 m e máximo ="
"4,7 m - areia extraída e brita produzida***0606790"
"35.772,12***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 10,77 m e altura = 6,1 m - aterro rodoviário mínimo = 1,2 m e máximo ="
"4,7 m - areia e brita comerciais***0607145"
"35.388,67***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 10,77 m e altura = 6,1 m - aterro rodoviário mínimo = 1,2 m e máximo ="
"4,7 m - areia extraída e brita produzida***0606793"
"36.796,53***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 10,97 m e altura = 6,53 m - aterro rodoviário mínimo = 1,2 m e máximo ="
"4,7 m - areia e brita comerciais***0607146"
"36.382,85***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 10,97 m e altura = 6,53 m - aterro rodoviário mínimo = 1,2 m e máximo ="
"4,7 m - areia extraída e brita produzida***0606794"
"32.774,83***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 11,35 m e altura = 7,12 m - aterro rodoviário mínimo = 1,2 m e máximo ="
"4,7 m - areia e brita comerciais***0607143"
"32.312,48***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 11,35 m e altura = 7,12 m - aterro rodoviário mínimo = 1,2 m e máximo ="
"4,7 m - areia extraída e brita produzida***0606791"
"40.632,85***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 11,58 m e altura = 7,16 m - aterro rodoviário mínimo = 1,2 m e máximo ="
"6,4 m - areia e brita comerciais***0607147"
2
"***SISTEMA DE CUSTOS REFERENCIAIS DE OBRAS - SICRO***CGCIT***DNIT***Santa Catarina - Janeiro/2020"
"Custo Unitário"
"(R$)***Unidade***Descrição do Serviço***Código"
"40.158,70***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 11,58 m e altura = 7,16 m - aterro rodoviário mínimo = 1,2 m e máximo ="
"6,4 m - areia extraída e brita produzida***0606795"
"12.403,07***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 6,12 m e altura = 2,77 m - aterro rodoviário mínimo = 0,75 m e máximo ="
"5,4 m - areia e brita comerciais***0607112"
"12.276,97***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 6,12 m e altura = 2,77 m - aterro rodoviário mínimo = 0,75 m e máximo ="
"5,4 m - areia extraída e brita produzida***0606760"
"15.286,95***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 6,3 m e altura = 3,68 m - aterro rodoviário mínimo = 0,75 m e máximo ="
"7,5 m - areia e brita comerciais***0607113"
"15.142,42***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 6,3 m e altura = 3,68 m - aterro rodoviário mínimo = 0,75 m e máximo ="
"7,5 m - areia extraída e brita produzida***0606761"
"15.340,31***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 6,78 m e altura = 3,61 m - aterro rodoviário mínimo = 0,75 m e máximo ="
"4,8 m - areia e brita comerciais***0607116"
"15.186,93***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 6,78 m e altura = 3,61 m - aterro rodoviário mínimo = 0,75 m e máximo ="
"4,8 m - areia extraída e brita produzida***0606764"
"17.507,32***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 6,96 m e altura = 4,42 m - aterro rodoviário mínimo = 0,75 m e máximo ="
"8,1 m - areia e brita comerciais***0607115"
"17.322,24***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 6,96 m e altura = 4,42 m - aterro rodoviário mínimo = 0,75 m e máximo ="
"8,1 m - areia extraída e brita produzida***0606763"
"17.584,45***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 6,99 m e altura = 4,27 m - aterro rodoviário mínimo = 0,75 m e máximo ="
"5,7 m - areia e brita comerciais***0607117"
"17.403,78***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 6,99 m e altura = 4,27 m - aterro rodoviário mínimo = 0,75 m e máximo ="
"5,7 m - areia extraída e brita produzida***0606765"
"15.702,14***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 7,01 m e altura = 3,63 m - aterro rodoviário mínimo = 0,75 m e máximo ="
"4,6 m - areia e brita comerciais***0607118"
"15.542,12***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 7,01 m e altura = 3,63 m - aterro rodoviário mínimo = 0,75 m e máximo ="
"4,6 m - areia extraída e brita produzida***0606766"
"18.559,08***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 7,42 m e altura = 4,52 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"6,4 m - areia e brita comerciais***0607119"
"18.357,77***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 7,42 m e altura = 4,52 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"6,4 m - areia extraída e brita produzida***0606767"
"17.365,06***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 7,47 m e altura = 4,19 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"4,3 m - areia e brita comerciais***0607121"
"17.174,08***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 7,47 m e altura = 4,19 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"4,3 m - areia extraída e brita produzida***0606769"
"17.130,40***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 7,67 m e altura = 3,99 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"4,1 m - areia e brita comerciais***0607123"
"16.941,63***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 7,67 m e altura = 3,99 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"4,1 m - areia extraída e brita produzida***0606771"
"19.180,18***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 7,85 m e altura = 4,6 m - aterro rodoviário mínimo = 0,9 m e máximo = 6"
"m - areia e brita comerciais***0607122"
"18.962,65***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 7,85 m e altura = 4,6 m - aterro rodoviário mínimo = 0,9 m e máximo = 6"
"m - areia extraída e brita produzida***0606770"
"17.851,17***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 7,9 m e altura = 4,04 m - aterro rodoviário mínimo = 0,9 m e máximo = 4"
"m - areia e brita comerciais***0607125"
"17.653,55***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 7,9 m e altura = 4,04 m - aterro rodoviário mínimo = 0,9 m e máximo = 4"
"m - areia extraída e brita produzida***0606773"
"19.549,62***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 8,08 m e altura = 4,65 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"5,8 m - areia e brita comerciais***0607124"
"19.323,97***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 8,08 m e altura = 4,65 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"5,8 m - areia extraída e brita produzida***0606772"
"20.112,53***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 8,31 m e altura = 4,7 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"5,6 m - areia e brita comerciais***0607126"
"19.882,54***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 8,31 m e altura = 4,7 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"5,6 m - areia extraída e brita produzida***0606774"
"18.469,00***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 8,36 m e altura = 4,11 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"3,7 m - areia e brita comerciais***0607127"
"18.255,89***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 8,36 m e altura = 4,11 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"3,7 m - areia extraída e brita produzida***0606775"
"19.361,04***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 8,59 m e altura = 4,39 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"3,6 m - areia e brita comerciais***0607129"
"19.130,23***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 8,59 m e altura = 4,39 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"3,6 m - areia extraída e brita produzida***0606777"
"21.496,12***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 8,97 m e altura = 5 m - aterro rodoviário mínimo = 0,9 m e máximo = 5,8"
"m - areia e brita comerciais***0607128"
"21.227,71***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 8,97 m e altura = 5 m - aterro rodoviário mínimo = 0,9 m e máximo = 5,8"
"m - areia extraída e brita produzida***0606776"
"22.947,91***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 9,17 m e altura = 5,49 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"5,6 m - areia e brita comerciais***0607130"
"22.652,21***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 9,17 m e altura = 5,49 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"5,6 m - areia extraída e brita produzida***0606778"
"21.570,22***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 9,22 m e altura = 4,7 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"4,1 m - areia e brita comerciais***0607131"
"21.308,44***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 9,22 m e altura = 4,7 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"4,1 m - areia extraída e brita produzida***0606779"
"22.059,65***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 9,45 m e altura = 4,75 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"4 m - areia e brita comerciais***0607133"
3
"***SISTEMA DE CUSTOS REFERENCIAIS DE OBRAS - SICRO***CGCIT***DNIT***Santa Catarina - Janeiro/2020"
"Custo Unitário"
"(R$)***Unidade***Descrição do Serviço***Código"
"21.786,81***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 9,45 m e altura = 4,75 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"4 m - areia extraída e brita produzida***0606781"
"23.968,20***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 9,63 m e altura = 5,59 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"5,3 m - areia e brita comerciais***0607132"
"23.651,86***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 9,63 m e altura = 5,59 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"5,3 m - areia extraída e brita produzida***0606780"
"23.853,10***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 9,65 m e altura = 5,41 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"4,7 m - areia e brita comerciais***0607134"
"23.544,13***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 9,65 m e altura = 5,41 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"4,7 m - areia extraída e brita produzida***0606782"
"23.538,91***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 9,68 m e altura = 5,23 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"3,9 m - areia e brita comerciais***0607136"
"23.237,31***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 9,68 m e altura = 5,23 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"3,9 m - areia extraída e brita produzida***0606784"
"26.576,84***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 9,86 m e altura = 6,07 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"5,2 m - areia e brita comerciais***0607135"
"26.230,27***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 9,86 m e altura = 6,07 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"5,2 m - areia extraída e brita produzida***0606783"
"23.995,90***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 9,91 m e altura = 5,28 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"3,8 m - areia e brita comerciais***0607138"
"23.675,87***m***Arco metálico galvanizado MP 152 S - arco alto - vão = 9,91 m e altura = 5,28 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"3,8 m - areia extraída e brita produzida***0606786"
"14.714,30***m***Arco metálico galvanizado MP 152 S - arco alto - vão =6,55 m e altura = 3,56 m - aterro rodoviário mínimo = 0,75 m e máximo ="
"4,9 m - areia e brita comerciais***0607114"
"14.568,29***m***Arco metálico galvanizado MP 152 S - arco alto - vão =6,55 m e altura = 3,56 m - aterro rodoviário mínimo = 0,75 m e máximo ="
"4,9 m - areia extraída e brita produzida***0606762"
"16.007,35***m***Arco metálico galvanizado MP 152 S - arco alto - vão =7,24 m e altura = 3,68 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"4,4 m - areia e brita comerciais***0607120"
"15.839,96***m***Arco metálico galvanizado MP 152 S - arco alto - vão =7,24 m e altura = 3,68 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"4,4 m - areia extraída e brita produzida***0606768"
"29.353,91***m***Arco metálico galvanizado MP 152 S - ovóide - vão = 7,31 m e altura = 7,87 m - aterro rodoviário mínimo = 0,9 m e máximo ="
"6,8 m - areia e brita comerciais***0606843"
"29.227,85***m***Arco metálico galvanizado MP 152 S - ovóide - vão = 7,31 m e altura = 7,87 m - aterro rodoviário mínimo = 0,9 m e máximo ="
